date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:09	35608/35608	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/index_2.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/index_2.html	(from )
11:59:10	656/656	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Aug%202019%2004:59:09%20GMT	https://demo.nrgthemes.com/robots.txt		(from )
11:59:10	1150/1150	---MCZ	200	added ('OK')	image/x-icon	date:Wed,%2016%20Sep%202015%2007:20:36%20GMT	https://demo.nrgthemes.com/projects/travel/favicon.ico	C:/lon/ss/demo.nrgthemes.com/projects/travel/favicon.ico	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:12	117309/117309	---M-Z	200	added ('OK')	text/css	date:Wed,%2016%20Sep%202015%2007:20:38%20GMT	https://demo.nrgthemes.com/projects/travel/css/bootstrap.min.css	C:/lon/ss/demo.nrgthemes.com/projects/travel/css/bootstrap.min.css	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:12	4830/4830	---M-Z	200	added ('OK')	text/css	date:Wed,%2016%20Sep%202015%2007:20:38%20GMT	https://demo.nrgthemes.com/projects/travel/css/jquery-ui.structure.min.css	C:/lon/ss/demo.nrgthemes.com/projects/travel/css/jquery-ui.structure.min.css	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:12	4880/4880	---M-Z	200	added ('OK')	text/css	date:Wed,%2016%20Sep%202015%2007:20:38%20GMT	https://demo.nrgthemes.com/projects/travel/css/jquery-ui.min.css	C:/lon/ss/demo.nrgthemes.com/projects/travel/css/jquery-ui.min.css	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:12	23739/23739	---M-Z	200	added ('OK')	text/css	etag:%221544639719%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	C:/lon/ss/maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:13	461918/461918	---M-Z	200	added ('OK')	text/css	date:Fri,%2011%20Dec%202015%2011:39:25%20GMT	https://demo.nrgthemes.com/projects/travel/css/style.css	C:/lon/ss/demo.nrgthemes.com/projects/travel/css/style.css	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:13	1148/1148	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Aug%202019%2004:59:13%20GMT	https://demo.nrgthemes.com/projects/travel/index.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/index.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:14	3742/3742	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Oct%202015%2013:16:20%20GMT	https://demo.nrgthemes.com/projects/travel/img/theme-1/logo_dark.png	C:/lon/ss/demo.nrgthemes.com/projects/travel/img/theme-1/logo_dark.png	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:14	16197/16197	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/menu_style_1.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/menu_style_1.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:14	11015/11015	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Oct%202015%2008:50:28%20GMT	https://demo.nrgthemes.com/projects/travel/img/landing/header_1.png	C:/lon/ss/demo.nrgthemes.com/projects/travel/img/landing/header_1.png	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:15	16193/16193	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/menu_style_2.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/menu_style_2.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:17	19974/19974	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/menu_style_3.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/menu_style_3.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:17	180008/180008	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Oct%202015%2008:53:07%20GMT	https://demo.nrgthemes.com/projects/travel/img/landing/header_2.png	C:/lon/ss/demo.nrgthemes.com/projects/travel/img/landing/header_2.png	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:19	18153/18153	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/menu_style_4.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/menu_style_4.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:19	18473/18473	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Oct%202015%2009:18:00%20GMT	https://demo.nrgthemes.com/projects/travel/img/landing/header_4.png	C:/lon/ss/demo.nrgthemes.com/projects/travel/img/landing/header_4.png	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:19	185524/185524	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Oct%202015%2009:03:01%20GMT	https://demo.nrgthemes.com/projects/travel/img/landing/header_3.png	C:/lon/ss/demo.nrgthemes.com/projects/travel/img/landing/header_3.png	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:20	10541/10541	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/menu_style_5.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/menu_style_5.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:20	13809/13809	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Oct%202015%2009:18:30%20GMT	https://demo.nrgthemes.com/projects/travel/img/landing/header_5.png	C:/lon/ss/demo.nrgthemes.com/projects/travel/img/landing/header_5.png	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:20	17063/17063	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/menu_style_6.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/menu_style_6.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:22	20350/20350	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/footer_style_1.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/footer_style_1.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:22	182963/182963	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Oct%202015%2009:32:23%20GMT	https://demo.nrgthemes.com/projects/travel/img/landing/header_6.png	C:/lon/ss/demo.nrgthemes.com/projects/travel/img/landing/header_6.png	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:26	20309/20309	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/footer_style_2.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/footer_style_2.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:42	20862/20862	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/footer_style_3.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/footer_style_3.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:50	71135/71135	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Oct%202015%2008:45:19%20GMT	https://demo.nrgthemes.com/projects/travel/img/landing/footer_2.png	C:/lon/ss/demo.nrgthemes.com/projects/travel/img/landing/footer_2.png	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:50	121972/121972	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Oct%202015%2008:43:55%20GMT	https://demo.nrgthemes.com/projects/travel/img/landing/footer_1.png	C:/lon/ss/demo.nrgthemes.com/projects/travel/img/landing/footer_1.png	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:54	22267/22267	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/footer_style_4.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/footer_style_4.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:55	126602/126602	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Oct%202015%2008:46:44%20GMT	https://demo.nrgthemes.com/projects/travel/img/landing/footer_4.png	C:/lon/ss/demo.nrgthemes.com/projects/travel/img/landing/footer_4.png	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:55	20329/20329	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/footer_style_5.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/footer_style_5.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:56	119377/119377	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Oct%202015%2008:47:27%20GMT	https://demo.nrgthemes.com/projects/travel/img/landing/footer_5.png	C:/lon/ss/demo.nrgthemes.com/projects/travel/img/landing/footer_5.png	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:56	64344/64344	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/index_3.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/index_3.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:57	60140/60140	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/index_4.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/index_4.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:57	112766/112766	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/index_5.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/index_5.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:58	34674/34674	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/index_6.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/index_6.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:58	50749/50749	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/index_7.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/index_7.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:58	50863/50863	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/index_8.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/index_8.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:59	92193/92193	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/index_9.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/index_9.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
11:59:59	44186/44186	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/index_10.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/index_10.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:00	33630/33630	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/plane.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/plane.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:00	44746/44746	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/hotels.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/hotels.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:00	43902/43902	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/video_bar.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/video_bar.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:01	44064/44064	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/tour.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/tour.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:01	36251/36251	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/ship.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/ship.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:02	43366/43366	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/rental.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/rental.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:02	37873/37873	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/cars.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/cars.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:02	58232/58232	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/hotel_list.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/hotel_list.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:03	74938/74938	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/hotel_list_2.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/hotel_list_2.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:03	58227/58227	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/hotel_grid.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/hotel_grid.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:03	57965/57965	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/hotel_block.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/hotel_block.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:04	38491/38491	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/hotel_detail.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/hotel_detail.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:04	29971/29971	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/booking.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/booking.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:05	26376/26376	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/thank_you.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/thank_you.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:05	57906/57906	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/flight_list.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/flight_list.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:06	57914/57914	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/flight_grid.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/flight_grid.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:06	57665/57665	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/flight_block.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/flight_block.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:07	39176/39176	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/flight_details.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/flight_details.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:07	57996/57996	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/car_list.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/car_list.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:08	58008/58008	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/car_grid.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/car_grid.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:09	57736/57736	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/car_block.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/car_block.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:09	42572/42572	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/car_detail.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/car_detail.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:10	71177/71177	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/cruise_list.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/cruise_list.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:10	71180/71180	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/cruise_grid.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/cruise_grid.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:11	71046/71046	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/cruise_block.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/cruise_block.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:12	44892/44892	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/cruise_detail.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/cruise_detail.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:13	38665/38665	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/about_us.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/about_us.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:13	35585/35585	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/about_us_2.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/about_us_2.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:15	37250/37250	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/services.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/services.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:16	38932/38932	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/services_2.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/services_2.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:16	25802/25802	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/gallery.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/gallery.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:16	28000/28000	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/gallery_2.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/gallery_2.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:17	28896/28896	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/gallery_3.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/gallery_3.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:17	29257/29257	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/gallery_4.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/gallery_4.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:17	28829/28829	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/gallery_5.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/gallery_5.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:18	24619/24619	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/gallery_detail.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/gallery_detail.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:22	49727/49727	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/blog_list.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/blog_list.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:23	35093/35093	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/blog.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/blog.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:30	49837/49837	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/blog_list_2.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/blog_list_2.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:32	28976/28976	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/blog_full.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/blog_full.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:33	54983/54983	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/blog_detail.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/blog_detail.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:33	39341/39341	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/blog_detail_2.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/blog_detail_2.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:34	36960/36960	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/faq.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/faq.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:35	34680/34680	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/faq1.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/faq1.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:36	54957/54957	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/page_layout_left_sidebar.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/page_layout_left_sidebar.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:37	55041/55041	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/page_layout_right_sidebar.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/page_layout_right_sidebar.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:41	44709/44709	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/page_layout_2_sidebar.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/page_layout_2_sidebar.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:42	39288/39288	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/page_layout_full_width.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/page_layout_full_width.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:42	23731/23731	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/contact_us.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/contact_us.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:43	24352/24352	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/contact_us_2.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/contact_us_2.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:43	37043/37043	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/policies.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/policies.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
12:00:45	27255/27255	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2022:59:33%20GMT	https://demo.nrgthemes.com/projects/travel/sitemap.html	C:/lon/ss/demo.nrgthemes.com/projects/travel/sitemap.html	(from https://demo.nrgthemes.com/projects/travel/index_2.html)
